product_id,product_url,price,avg_rating,review_count,sales
278685659,https://tiki.vn/noi-chien-nuong-khong-dau-kuchenzimmer-12l-002776-hang-chinh-hang-p278685659.html?spid=278685660,4613000,0.0,0,1
277741452,https://tiki.vn/noi-chien-khong-dau-elmich-afe-9139-8l-hang-chinh-hang-p277741452.html?spid=277741453,2200000,0.0,0,1
279148488,https://tiki.vn/noi-chien-khong-dau-hafele-hs-af1102b-hang-chinh-hang-535-43-715-p279148488.html?spid=279148489,2627000,0.0,0,1
76366605,https://tiki.vn/noi-chien-khong-dau-hafele-af-602a-11-lit-hang-chinh-hang-p76366605.html?spid=94226878,5604500,5.0,7,12
51520870,https://tiki.vn/noi-chien-khong-dau-da-nang-360-do-nagakawa-nag3302-9-lit-hang-chinh-hang-p51520870.html?spid=129937469,2200000,5.0,1,1
52718241,https://tiki.vn/noi-chien-khong-dau-yakyo-tp550-hang-chinh-hang-p52718241.html?spid=52718242,1880000,5.0,1,2
29347959,https://tiki.vn/noi-chien-khong-dau-hafele-af-68a-3-2-lit-hang-chinh-hang-p29347959.html?spid=110170087,2290000,4.5,2,3
109635280,https://tiki.vn/noi-chien-khong-dau-philips-hd9650-hang-chinh-hang-p109635280.html?spid=161904091,7590000,5.0,1,1
276779826,https://tiki.vn/noi-chien-khong-dau-philips-4-2-lit-na220-00-hang-chinh-hang-p276779826.html?spid=276821859,2590000,5.0,1,1
275148557,https://tiki.vn/noi-chien-khong-dau-thuy-tinh-mishio-mk373-dung-tich-7-lit-long-noi-khong-bong-troc-gi-set-hang-chinh-hang-p275148557.html?spid=275148558,899000,5.0,1,15
176213620,https://tiki.vn/noi-chien-khong-dau-klarstein-9l-turbo-10028290-p176213620.html?spid=191636113,5990000,0.0,0,1
277772129,https://tiki.vn/noi-chien-khong-dau-bluestone-7-lit-afb-5856-hang-chinh-hang-p277772129.html?spid=277772131,1990000,0.0,0,1
68194356,https://tiki.vn/noi-chien-khong-dau-viaicom-v30-cong-nghe-moi-nhat-hang-chinh-hang-p68194356.html?spid=68194362,1099000,0.0,0,1
278208875,https://tiki.vn/noi-chien-khong-dau-6l-mishio-mk408-mau-xam-sang-trong-bao-hanh-24-thang-hang-chinh-hang-p278208875.html?spid=278208877,799000,0.0,0,2
276424012,https://tiki.vn/noi-chien-khong-dau-philips-4-2-lit-na120-00-hang-chinh-hang-p276424012.html?spid=276424013,1188000,5.0,4,27
275494224,https://tiki.vn/noi-chien-khong-dau-philips-4-2-lit-na220-00-hang-chinh-hang-p275494224.html?spid=275494227,1721000,5.0,3,27
113271935,https://tiki.vn/noi-chien-khong-dau-ket-hop-chuc-nang-hap-lock-lock-ejf881-7-lit-hang-chinh-hang-p113271935.html?spid=107137315,3245000,4.6,595,1680
121036328,https://tiki.vn/noi-chien-khong-dau-bear-qzg-a15v1-cach-nhiet-giam-do-on-8-chuong-trinh-chien-tu-dong-dung-tich-10-lit-cong-suat-1500-w-hang-chinh-hang-p121036328.html?spid=263202980,3797000,0.0,0,3
275494237,https://tiki.vn/noi-chien-khong-dau-philips-6-2-lit-na130-00-hang-chinh-hang-p275494237.html?spid=275494238,1514000,4.8,23,112
275494221,https://tiki.vn/noi-chien-khong-dau-philips-9-lit-na352-00-02-ngan-rieng-biet-hang-chinh-hang-p275494221.html?spid=275494222,4236000,0.0,0,11
171816262,https://tiki.vn/noi-chien-khong-dau-kipor-kp-af657-15l-lo-nuong-dien-tu-cong-nghe-rapid-air-nhiet-toi-da-230-do-long-noi-inox-304-hang-chinh-hang-bao-hanh-tai-nha-12-thang-p171816262.html?spid=171816263,5549000,5.0,6,8
275857779,https://tiki.vn/noi-chien-khong-dau-philips-hd9260-90-p275857779.html?spid=275857780,7900000,0.0,0,1
20456072,https://tiki.vn/bo-ban-ghe-an-p20456072.html?spid=67851802,3000000,5.0,1,2
27815036,https://tiki.vn/bo-ban-ghe-an-kb01-p27815036.html?spid=67851700,3490000,3.0,1,1
12058483,https://tiki.vn/bo-ban-cabin-4-ghe-vang-tu-nhien-p12058483.html?spid=12058484,3442500,0.0,0,2
82941407,https://tiki.vn/bo-ban-an-2-ghe-p82941407.html?spid=207966365,1350000,5.0,2,6
16443896,https://tiki.vn/bo-ban-ghe-phong-an-4-ghe-mango-mau-nau-ba05-p16443896.html?spid=67869814,3980000,5.0,1,1
25734562,https://tiki.vn/ban-an-cabin-4-ghe-p25734562.html?spid=67869786,2470000,0.0,0,6
12221436,https://tiki.vn/bo-ban-an-cabin-4-ghe-den-p12221436.html?spid=12221437,2470000,0.0,0,1
52508660,https://tiki.vn/ban-an-4-ghe-p52508660.html?spid=52508661,6550000,0.0,0,1
102783120,https://tiki.vn/bo-ban-an-cabin-kem-4-ghe-p102783120.html?spid=102783142,2360000,0.0,0,1
25763158,https://tiki.vn/bo-ban-an-4-ghe-mango-p25763158.html?spid=67865295,3330000,5.0,1,1
195827059,https://tiki.vn/bo-ban-ghe-an-tundo-mat-da-gia-re-4-hoac-6-ghe-kich-co-lua-chon-p195827059.html?spid=195827061,4957000,0.0,0,1
188565199,https://tiki.vn/ban-ghe-an-phong-cach-duong-dai-chau-au-xu-huong-hien-nay-cho-khong-gian-hien-dai-chan-thep-mat-da-hang-nhap-khau-azp-p188565199.html?spid=188565209,1490000,0.0,0,1
188541725,https://tiki.vn/ban-ghe-an-phong-cach-duong-dai-chau-au-xu-huong-hien-nay-cho-khong-gian-hien-dai-chan-thep-mat-da-hang-nhap-khau-azp-p188541725.html?spid=188541727,1490000,0.0,0,4
102783168,https://tiki.vn/bo-ban-an-mat-da-phien-ghe-nordic-kem-4-ghe-6-ghe-p102783168.html?spid=102783170,5060000,3.0,1,2
12060633,https://tiki.vn/bo-ban-an-cabin-4-ghe-nau-nhat-p12060633.html?spid=12060634,3442500,4.7,3,7
